"","max_depth","gamma","colsample_bytree","min_child_weight","subsample","max_delta_step","eta","iter","train_rmse_mean","train_rmse_std","test_rmse_mean","test_rmse_std"
"60",11,0,0.75,6,0.75,0,1,60,0.1552118,0.00221425648017492,0.17496,0.00207318084112338
"61",11,0,0.75,6,0.75,0,1,61,0.1547056,0.00220344626437789,0.174698,0.00221949210406349
"62",11,0,0.75,6,0.75,0,1,62,0.1542956,0.00203884718407204,0.174598,0.00201449676098042
"63",11,0,0.75,6,0.75,0,1,63,0.1538192,0.001965711616694,0.1743844,0.00186078710227849
"64",11,0,0.75,6,0.75,0,1,64,0.1534316,0.00189346588033762,0.1742438,0.00191825862698498
"65",11,0,0.75,6,0.75,0,1,65,0.1528472,0.00202282450054244,0.173796,0.00192975998507582
"66",11,0,0.75,6,0.75,0,1,66,0.1525224,0.00206888139824468,0.173847,0.00196862388484913
"67",11,0,0.75,6,0.75,0,1,67,0.1521758,0.00208570346885604,0.1736412,0.00187091073009888
"68",11,0,0.75,6,0.75,0,1,68,0.1516692,0.00211603576529282,0.1732796,0.00184040893281754
"69",11,0,0.75,6,0.75,0,1,69,0.1512584,0.00220395159656427,0.1730206,0.00191222640918972
"70",11,0,0.75,6,0.75,0,1,70,0.1508782,0.00225238543770916,0.1728248,0.00191987243326197
"71",11,0,0.75,6,0.75,0,1,71,0.1503384,0.00217033827777966,0.1724902,0.00183274257875924
"72",11,0,0.75,6,0.75,0,1,72,0.1498476,0.00202027637713288,0.1721122,0.00181017075437751
"73",11,0,0.75,6,0.75,0,1,73,0.1493708,0.00215110375389023,0.171937,0.00176444472851841
"74",11,0,0.75,6,0.75,0,1,74,0.1489598,0.0020584684015059,0.1717892,0.00167949116103619
"75",11,0,0.75,6,0.75,0,1,75,0.1485774,0.00189518796956889,0.1715376,0.00157724463543445
"76",11,0,0.75,6,0.75,0,1,76,0.1480208,0.00185008112254389,0.171109,0.00159425932645764
"77",11,0,0.75,6,0.75,0,1,77,0.1474838,0.00174935444093088,0.1711254,0.00167702004758352
"78",11,0,0.75,6,0.75,0,1,78,0.1471982,0.00173407778372283,0.1709958,0.00167667616431968
"79",11,0,0.75,6,0.75,0,1,79,0.146922,0.00181757640829781,0.1710302,0.00169852163954487
"80",11,0,0.75,6,0.75,0,1,80,0.1467076,0.00182243777397186,0.1709596,0.00168586151269711
"81",11,0.05,0.75,6,0.75,0,1,1,0.2690438,0.00517905981429113,0.270916,0.00537094669495112
"82",11,0.05,0.75,6,0.75,0,1,2,0.243837,0.00232383140524465,0.2466702,0.00243879735935522
"83",11,0.05,0.75,6,0.75,0,1,3,0.236661,0.00114728496896159,0.239857,0.00120156814205285
"84",11,0.05,0.75,6,0.75,0,1,4,0.2339164,0.00117290657769372,0.237315,0.00116754682989729
"85",11,0.05,0.75,6,0.75,0,1,5,0.2295358,0.00234406615947487,0.2335692,0.00204458293057441
"86",11,0.05,0.75,6,0.75,0,1,6,0.2264944,0.00225914582087881,0.2308226,0.00174566865126379
"87",11,0.05,0.75,6,0.75,0,1,7,0.2229586,0.00244433963270173,0.2278094,0.00235550602631322
"88",11,0.05,0.75,6,0.75,0,1,8,0.2210558,0.00248243585214262,0.226072,0.00242430946869443
"89",11,0.05,0.75,6,0.75,0,1,9,0.2190302,0.00306995546547491,0.2242454,0.00300359055798164
"90",11,0.05,0.75,6,0.75,0,1,10,0.2161166,0.00339937621336642,0.2219196,0.00305100721729728
"91",11,0.05,0.75,6,0.75,0,1,11,0.2128404,0.00322560373263619,0.2191452,0.00313403914461908
"92",11,0.05,0.75,6,0.75,0,1,12,0.2116342,0.00248374067889643,0.2181884,0.00259761872490864
"93",11,0.05,0.75,6,0.75,0,1,13,0.209745,0.00131176354576428,0.2165472,0.00141005083596309
"94",11,0.05,0.75,6,0.75,0,1,14,0.2080514,0.00107703678674361,0.2150272,0.0015251761078635
"95",11,0.05,0.75,6,0.75,0,1,15,0.2064644,0.00148582187357846,0.2136112,0.00194637081770091
"96",11,0.05,0.75,6,0.75,0,1,16,0.2036828,0.00135450410113898,0.2114892,0.00157241958777003
"97",11,0.05,0.75,6,0.75,0,1,17,0.2013734,0.00073162301767873,0.2095584,0.00152311832764281
"98",11,0.05,0.75,6,0.75,0,1,18,0.1993856,0.00147986142594545,0.2079252,0.00187433672534953
"99",11,0.05,0.75,6,0.75,0,1,19,0.1975828,0.00187626985265888,0.2064356,0.00214614301480781
"100",11,0.05,0.75,6,0.75,0,1,20,0.1958752,0.00229287037575168,0.205086,0.00246496855963713
"101",11,0.05,0.75,6,0.75,0,1,21,0.1942446,0.00184574565961627,0.2039252,0.00198443487169401
"102",11,0.05,0.75,6,0.75,0,1,22,0.1929534,0.00165015679254942,0.2029216,0.00168259473432969
"103",11,0.05,0.75,6,0.75,0,1,23,0.1908122,0.00182576443168444,0.2009328,0.00193623979919951
"104",11,0.05,0.75,6,0.75,0,1,24,0.1892986,0.00170187715185149,0.1999244,0.00156312886225066
"105",11,0.05,0.75,6,0.75,0,1,25,0.187333,0.00229632924468587,0.198238,0.00183427293498001
"106",11,0.05,0.75,6,0.75,0,1,26,0.1855796,0.00265711825856467,0.1968612,0.0022397779711395
"107",11,0.05,0.75,6,0.75,0,1,27,0.1844632,0.00212293658878466,0.1959382,0.00186266082795444
"108",11,0.05,0.75,6,0.75,0,1,28,0.183343,0.00227824098813168,0.1950338,0.00196433402454801
"109",11,0.05,0.75,6,0.75,0,1,29,0.1823718,0.00254494003072762,0.1943042,0.00219926855113186
"110",11,0.05,0.75,6,0.75,0,1,30,0.181392,0.00257047785440734,0.1936012,0.0022713634143395
"111",11,0.05,0.75,6,0.75,0,1,31,0.1800622,0.00238378618168585,0.1924692,0.00173543762780321
"112",11,0.05,0.75,6,0.75,0,1,32,0.1786268,0.00163067328426014,0.191464,0.00126550780321751
"113",11,0.05,0.75,6,0.75,0,1,33,0.1777544,0.00161631452384604,0.1909024,0.00134596725071844
"114",11,0.05,0.75,6,0.75,0,1,34,0.1768362,0.00186277367385369,0.1903372,0.00139031656826707
"115",11,0.05,0.75,6,0.75,0,1,35,0.1752986,0.00160194876322591,0.1888874,0.00129454510929524
"116",11,0.05,0.75,6,0.75,0,1,36,0.1741478,0.00146146083081265,0.1878296,0.00137115274130812
"117",11,0.05,0.75,6,0.75,0,1,37,0.173038,0.00140465127344915,0.1869942,0.00115873817577573
"118",11,0.05,0.75,6,0.75,0,1,38,0.171665,0.0014163461441316,0.1859886,0.00135704776628994
"119",11,0.05,0.75,6,0.75,0,1,39,0.170385,0.00130309861484022,0.1851362,0.00117778595678672
"120",11,0.05,0.75,6,0.75,0,1,40,0.1693738,0.00132198931917081,0.1844082,0.00125905034053529
"121",11,0.05,0.75,6,0.75,0,1,41,0.1688222,0.00134175234674597,0.1840604,0.00129624204529911
"122",11,0.05,0.75,6,0.75,0,1,42,0.1682414,0.00150057197095192,0.1836994,0.00139084874807
"123",11,0.05,0.75,6,0.75,0,1,43,0.1667548,0.0014585819688987,0.182577,0.00131428337888229
"124",11,0.05,0.75,6,0.75,0,1,44,0.1660968,0.00114210952189295,0.1820838,0.00125840731085178
"125",11,0.05,0.75,6,0.75,0,1,45,0.165332,0.000840723260056693,0.1815942,0.00106000856600035
"126",11,0.05,0.75,6,0.75,0,1,46,0.1646072,0.000901186418003938,0.1810626,0.00102679084530439
"127",11,0.05,0.75,6,0.75,0,1,47,0.164083,0.000620566515371021,0.1807406,0.000800290597218138
"128",11,0.05,0.75,6,0.75,0,1,48,0.163608,0.000816016421401363,0.1804644,0.00096232668050067
"129",11,0.05,0.75,6,0.75,0,1,49,0.1627006,0.000659163894642282,0.1799282,0.000508004094473122
"130",11,0.05,0.75,6,0.75,0,1,50,0.1620696,0.000638319857122063,0.1795062,0.000527787987738549
"131",11,0.05,0.75,6,0.75,0,1,51,0.1616104,0.000550203089779568,0.1792502,0.000444038466807251
"132",11,0.05,0.75,6,0.75,0,1,52,0.1610504,0.000616784759866053,0.1789978,0.000220805253544491
"133",11,0.05,0.75,6,0.75,0,1,53,0.1602678,0.000750372814002913,0.1784062,0.000470194598006696
"134",11,0.05,0.75,6,0.75,0,1,54,0.1596926,0.00095556739166027,0.1779956,0.000556393242225161
"135",11,0.05,0.75,6,0.75,0,1,55,0.1588378,0.000682653762899957,0.1773744,0.000510812920743584
"136",11,0.05,0.75,6,0.75,0,1,56,0.1582966,0.000970218449627359,0.1770378,0.00052439008381542
"137",11,0.05,0.75,6,0.75,0,1,57,0.1579104,0.00107033613411876,0.1768922,0.000580571580428144
"138",11,0.05,0.75,6,0.75,0,1,58,0.1572386,0.00131212660974378,0.1766102,0.000590219416831394
"139",11,0.05,0.75,6,0.75,0,1,59,0.156625,0.00113115657625154,0.1761842,0.000307327447519172
"140",11,0.05,0.75,6,0.75,0,1,60,0.1562194,0.00114888704405546,0.1759368,0.000253063944474174
"141",11,0.05,0.75,6,0.75,0,1,61,0.1556372,0.000979448702075828,0.1755418,0.000637278400698402
"142",11,0.05,0.75,6,0.75,0,1,62,0.1552864,0.000956685235592526,0.175343,0.000606203926085902
"143",11,0.05,0.75,6,0.75,0,1,63,0.1546284,0.000818985128070238,0.1749622,0.000719656695929903
"144",11,0.05,0.75,6,0.75,0,1,64,0.1542782,0.000733225040486351,0.1747426,0.000805111569907126
"145",11,0.05,0.75,6,0.75,0,1,65,0.1535922,0.000765961200057842,0.17431,0.000958857445089917
"146",11,0.05,0.75,6,0.75,0,1,66,0.1529984,0.000525084602702297,0.173916,0.00118392009865624
"147",11,0.05,0.75,6,0.75,0,1,67,0.1526234,0.00057568797104247,0.173716,0.00139886625522025
"148",11,0.05,0.75,6,0.75,0,1,68,0.1519832,0.000892846100957915,0.1734288,0.00152339533936461
"149",11,0.05,0.75,6,0.75,0,1,69,0.1513618,0.00107573145347733,0.1732382,0.00150248519460271
"150",11,0.05,0.75,6,0.75,0,1,70,0.1506344,0.00108667761548707,0.1727302,0.00137920475637262
"151",11,0.05,0.75,6,0.75,0,1,71,0.1501706,0.0011170771862298,0.172687,0.00145005434380772
"152",11,0.05,0.75,6,0.75,0,1,72,0.1493716,0.000925437323648697,0.1721388,0.00143879316095104
"153",11,0.05,0.75,6,0.75,0,1,73,0.1488382,0.000857779085777926,0.1718752,0.00161318956108622
"154",11,0.05,0.75,6,0.75,0,1,74,0.1485044,0.000732185386359597,0.1717316,0.00145756188204647
"155",11,0.05,0.75,6,0.75,0,1,75,0.1481514,0.000777949252841175,0.1715154,0.00164996625420106
"156",11,0.05,0.75,6,0.75,0,1,76,0.1478242,0.000693943052420381,0.17136,0.00170273638593997
"157",11,0.05,0.75,6,0.75,0,1,77,0.14751,0.000661858292991153,0.1711666,0.00172719339970861
"158",11,0.05,0.75,6,0.75,0,1,78,0.1471312,0.000523719925155296,0.17097,0.00157788351914716
"159",11,0.05,0.75,6,0.75,0,1,79,0.1465806,0.000627783593286196,0.1706396,0.00157072347661915
"160",11,0.05,0.75,6,0.75,0,1,80,0.146177,0.000731047741258935,0.1704454,0.00154675823579453
"161",11,0.1,0.75,6,0.75,0,1,1,0.2698204,0.00481509786400935,0.2716712,0.005193540195281
"162",11,0.1,0.75,6,0.75,0,1,2,0.2445054,0.00230188953687859,0.2472836,0.00271296683356133
"163",11,0.1,0.75,6,0.75,0,1,3,0.2371934,0.0025327059521391,0.2406104,0.00317394446076131
"164",11,0.1,0.75,6,0.75,0,1,4,0.2332524,0.00201388665023412,0.2368542,0.00253341109179108
"165",11,0.1,0.75,6,0.75,0,1,5,0.2294688,0.00198300563791393,0.2334866,0.00232835517909319
"166",11,0.1,0.75,6,0.75,0,1,6,0.2264908,0.00293039317498502,0.2308668,0.00292679800464752
"167",11,0.1,0.75,6,0.75,0,1,7,0.2225442,0.00234776313967151,0.2274558,0.00284398842473186
"168",11,0.1,0.75,6,0.75,0,1,8,0.2202432,0.00245162145528148,0.2255108,0.0027665685894256
"169",11,0.1,0.75,6,0.75,0,1,9,0.217203,0.00168441467578349,0.223091,0.00227897301431881
"170",11,0.1,0.75,6,0.75,0,1,10,0.2152566,0.00215443891535622,0.2214158,0.00283561876140023
"171",11,0.1,0.75,6,0.75,0,1,11,0.2134618,0.00243425523723316,0.2198288,0.00334773149460935
"172",11,0.1,0.75,6,0.75,0,1,12,0.211213,0.00215371530151823,0.2177802,0.00316434280064571
"173",11,0.1,0.75,6,0.75,0,1,13,0.2082844,0.0013766101263617,0.215316,0.00265166264822586
"174",11,0.1,0.75,6,0.75,0,1,14,0.2064808,0.00148682458952237,0.2137378,0.00232188254655511
"175",11,0.1,0.75,6,0.75,0,1,15,0.2048722,0.000852126845017519,0.2125436,0.00197369649136017
"176",11,0.1,0.75,6,0.75,0,1,16,0.2031534,0.000619532920830339,0.2113834,0.00189629086376509
"177",11,0.1,0.75,6,0.75,0,1,17,0.2002592,0.00121761445457959,0.2088908,0.00230082101867991
"178",11,0.1,0.75,6,0.75,0,1,18,0.1986794,0.00160022480920629,0.2075992,0.00205202849882718
"179",11,0.1,0.75,6,0.75,0,1,19,0.1960126,0.0011400536127745,0.2055374,0.00154850684208858
"180",11,0.1,0.75,6,0.75,0,1,20,0.1941608,0.000835853910680869,0.2042344,0.00173949493819218
"181",11,0.1,0.75,6,0.75,0,1,21,0.1929738,0.00109523301630597,0.2031918,0.00204459359286751
"182",11,0.1,0.75,6,0.75,0,1,22,0.1911488,0.00104961772088675,0.201667,0.00218119306802446
"183",11,0.1,0.75,6,0.75,0,1,23,0.1894204,0.00180160157637733,0.200204,0.00299860107383491
"184",11,0.1,0.75,6,0.75,0,1,24,0.1878822,0.00187264448307861,0.1989312,0.00299729340572433
"185",11,0.1,0.75,6,0.75,0,1,25,0.187038,0.00178380469782853,0.1981728,0.00296095169835573
"186",11,0.1,0.75,6,0.75,0,1,26,0.1853176,0.00147934182662279,0.1969064,0.00269302971390749
"187",11,0.1,0.75,6,0.75,0,1,27,0.1838692,0.00156772872653352,0.1957582,0.0025444300265484
"188",11,0.1,0.75,6,0.75,0,1,28,0.182958,0.00175405017031718,0.1950602,0.00260352149213394
"189",11,0.1,0.75,6,0.75,0,1,29,0.181963,0.00180608681962058,0.1942942,0.00258332354922742
"190",11,0.1,0.75,6,0.75,0,1,30,0.1803262,0.00149694694628719,0.1931392,0.00243054639124621
"191",11,0.1,0.75,6,0.75,0,1,31,0.1792512,0.00138137169509039,0.192461,0.00246272686264706
"192",11,0.1,0.75,6,0.75,0,1,32,0.1781856,0.00155535881390843,0.191705,0.00260955927313555
"193",11,0.1,0.75,6,0.75,0,1,33,0.1774572,0.00154730247850838,0.1911946,0.00262837421993188
"194",11,0.1,0.75,6,0.75,0,1,34,0.1766848,0.00169167637566888,0.1905594,0.00278969464995794
"195",11,0.1,0.75,6,0.75,0,1,35,0.1755856,0.00133503522050846,0.1899202,0.00250583825495431
"196",11,0.1,0.75,6,0.75,0,1,36,0.1744818,0.00118523894637549,0.1890968,0.00246675701275941
"197",11,0.1,0.75,6,0.75,0,1,37,0.173386,0.00132574899584951,0.1882242,0.00270764106927209
"198",11,0.1,0.75,6,0.75,0,1,38,0.1725238,0.00169859746850131,0.187565,0.00287175744101082
"199",11,0.1,0.75,6,0.75,0,1,39,0.171727,0.00159105311036514,0.187171,0.00267831461930748
"200",11,0.1,0.75,6,0.75,0,1,40,0.1699694,0.00125296553823418,0.1856782,0.00241341744420792
"201",11,0.1,0.75,6,0.75,0,1,41,0.1689624,0.00144152968752139,0.1847966,0.00249072395901288
"202",11,0.1,0.75,6,0.75,0,1,42,0.1681052,0.00149280091103845,0.1841006,0.00261306782154648
"203",11,0.1,0.75,6,0.75,0,1,43,0.1672942,0.00146909242731615,0.1834414,0.00248320144974217
"204",11,0.1,0.75,6,0.75,0,1,44,0.1664224,0.00110950954930661,0.182783,0.00230365518253048
"205",11,0.1,0.75,6,0.75,0,1,45,0.165222,0.000821712115034279,0.1818892,0.00204797279278675
"206",11,0.1,0.75,6,0.75,0,1,46,0.164433,0.000617677909591817,0.181332,0.00153601966133256
"207",11,0.1,0.75,6,0.75,0,1,47,0.1637706,0.00091908271662291,0.1809406,0.00150717080651153
"208",11,0.1,0.75,6,0.75,0,1,48,0.1632224,0.000968945529946083,0.1806418,0.00156961924045349
"209",11,0.1,0.75,6,0.75,0,1,49,0.162848,0.000810568689255078,0.1804182,0.00143600214484513
"210",11,0.1,0.75,6,0.75,0,1,50,0.1622416,0.000825117834007923,0.1800888,0.00151307612498479
"211",11,0.1,0.75,6,0.75,0,1,51,0.161713,0.00103144345458428,0.1797308,0.00150937144533692
"212",11,0.1,0.75,6,0.75,0,1,52,0.160906,0.00108973996898399,0.1795562,0.00132879394941248
"213",11,0.1,0.75,6,0.75,0,1,53,0.1601774,0.00104472017306185,0.1790328,0.00160007829808698
"214",11,0.1,0.75,6,0.75,0,1,54,0.1597132,0.00114264507175287,0.1789156,0.00166179380188978
"215",11,0.1,0.75,6,0.75,0,1,55,0.1593068,0.00097498562040772,0.1787468,0.00146576101735351
"216",11,0.1,0.75,6,0.75,0,1,56,0.1586492,0.00101651431864185,0.1783724,0.00169167048800779
"217",11,0.1,0.75,6,0.75,0,1,57,0.158072,0.00093895921104158,0.1781472,0.00191392480521121
"218",11,0.1,0.75,6,0.75,0,1,58,0.1574734,0.00111226985934306,0.1777802,0.00206938187872709
"219",11,0.1,0.75,6,0.75,0,1,59,0.1567432,0.00110607818891924,0.177247,0.00218032456299537
"220",11,0.1,0.75,6,0.75,0,1,60,0.1561434,0.00097873645073752,0.1769554,0.00231680880523168
"221",11,0.1,0.75,6,0.75,0,1,61,0.1555912,0.000768589981721778,0.1765622,0.00217701818090606
"222",11,0.1,0.75,6,0.75,0,1,62,0.1550024,0.000521937007687517,0.1762672,0.00218250859333797
"223",11,0.1,0.75,6,0.75,0,1,63,0.1544478,0.000722055510331872,0.1759256,0.00248319911404682
"224",11,0.1,0.75,6,0.75,0,1,64,0.1540198,0.000773376855098159,0.1756228,0.00254438679449494
"225",11,0.1,0.75,6,0.75,0,1,65,0.153361,0.000797447678535657,0.1751462,0.00261902435269257
"226",11,0.1,0.75,6,0.75,0,1,66,0.1528014,0.000719850706745584,0.174872,0.00239423808339936
"227",11,0.1,0.75,6,0.75,0,1,67,0.152252,0.000742731176135534,0.174439,0.00229149488325899
"228",11,0.1,0.75,6,0.75,0,1,68,0.1516198,0.000608491380384389,0.1740976,0.00226774995094349
"229",11,0.1,0.75,6,0.75,0,1,69,0.1510102,0.00067560828887506,0.173767,0.00224723118525872
"230",11,0.1,0.75,6,0.75,0,1,70,0.150558,0.00100034074194729,0.1735042,0.00247160315584865
"231",11,0.1,0.75,6,0.75,0,1,71,0.150088,0.000913533360091743,0.1732016,0.00229660023513056
"232",11,0.1,0.75,6,0.75,0,1,72,0.1496054,0.000828907377213462,0.1729934,0.00236199742590989
"233",11,0.1,0.75,6,0.75,0,1,73,0.1491234,0.000873733277381067,0.1729036,0.00246969063649726
"234",11,0.1,0.75,6,0.75,0,1,74,0.1489006,0.000934632890499037,0.1728798,0.00258527053903434
"235",11,0.1,0.75,6,0.75,0,1,75,0.1482294,0.00100514926254469,0.1723388,0.00227767103858218
"236",11,0.1,0.75,6,0.75,0,1,76,0.14796,0.00100910237339818,0.1721892,0.00226039327551569
"237",11,0.1,0.75,6,0.75,0,1,77,0.147728,0.0010690592125804,0.17201,0.00222520363113137
"238",11,0.1,0.75,6,0.75,0,1,78,0.1471988,0.00102246572558794,0.171833,0.00216331809958732
"239",11,0.1,0.75,6,0.75,0,1,79,0.1467294,0.000991435645918702,0.1716182,0.00205317504368337
"240",11,0.1,0.75,6,0.75,0,1,80,0.1461922,0.00122000252458851,0.1713326,0.00197711654689311
"241",11,0,1,6,0.75,0,1,1,0.263332,0.000612049017645011,0.2652088,0.000364568457205163
"242",11,0,1,6,0.75,0,1,2,0.24156,0.000868585747065728,0.244381,0.000591293835592165
"243",11,0,1,6,0.75,0,1,3,0.2367552,0.00038301717977557,0.239907,0.00055466061695271
"244",11,0,1,6,0.75,0,1,4,0.233354,0.00131939592238397,0.2368146,0.00111514189231461
"245",11,0,1,6,0.75,0,1,5,0.2290122,0.00076000799995652,0.232826,0.000961308067165441
"246",11,0,1,6,0.75,0,1,6,0.2261058,0.000768014426951345,0.2302424,0.00123834560604367
"247",11,0,1,6,0.75,0,1,7,0.223502,0.00132665247898667,0.2279238,0.00138366201075139
"248",11,0,1,6,0.75,0,1,8,0.2205876,0.00237637047616789,0.2252786,0.00243634140464807
"249",11,0,1,6,0.75,0,1,9,0.2182398,0.00263955665974465,0.2231666,0.00261865313472471
"250",11,0,1,6,0.75,0,1,10,0.2149092,0.00187923861177985,0.2204478,0.0020304221629986
"251",11,0,1,6,0.75,0,1,11,0.2124746,0.000964540844132905,0.2185776,0.00118598441810604
"252",11,0,1,6,0.75,0,1,12,0.2102182,0.00159957824441581,0.2169828,0.00124773545272992
"253",11,0,1,6,0.75,0,1,13,0.2077744,0.00209164859381251,0.2148272,0.0015917602080709
"254",11,0,1,6,0.75,0,1,14,0.2053724,0.00284847991742892,0.2128718,0.00248095984651142
"255",11,0,1,6,0.75,0,1,15,0.2039504,0.00305772494511849,0.2116712,0.00267828619829879
"256",11,0,1,6,0.75,0,1,16,0.2021844,0.00342842416279011,0.2101532,0.00302845851218123
