"","max_depth","gamma","colsample_bytree","min_child_weight","subsample","max_delta_step","eta","iter","train_rmse_mean","train_rmse_std","test_rmse_mean","test_rmse_std"
"94",8,0,0.75,8,0.75,1,1,14,0.2317382,0.00223968742461907,0.2342908,0.00162716383932347
"95",8,0,0.75,8,0.75,1,1,15,0.2305692,0.00246969402153367,0.2332272,0.001881813848392
"96",8,0,0.75,8,0.75,1,1,16,0.228997,0.00203142048822841,0.2318456,0.00151084990651134
"97",8,0,0.75,8,0.75,1,1,17,0.2279248,0.00241971547087546,0.2310018,0.00172418066338545
"98",8,0,0.75,8,0.75,1,1,18,0.2266558,0.00261771399507361,0.2298028,0.00189005506798025
"99",8,0,0.75,8,0.75,1,1,19,0.2256254,0.00260330832595761,0.228986,0.00178875688677893
"100",8,0,0.75,8,0.75,1,1,20,0.2242382,0.00253494547475854,0.2277188,0.00178091812276735
"101",8,0,0.75,8,0.75,1,1,21,0.2230268,0.0026666112877594,0.2266096,0.00203540881397325
"102",8,0,0.75,8,0.75,1,1,22,0.2223716,0.00253500411044992,0.2260188,0.00187779438704049
"103",8,0,0.75,8,0.75,1,1,23,0.221681,0.00240580381577732,0.2254326,0.00174352259520587
"104",8,0,0.75,8,0.75,1,1,24,0.2211118,0.00217171696130072,0.2249106,0.00145224661817622
"105",8,0,0.75,8,0.75,1,1,25,0.2200228,0.00200688329506044,0.2239866,0.00132076184075878
"106",8,0,0.75,8,0.75,1,1,26,0.2193992,0.00190397556707103,0.223537,0.00136794444331611
"107",8,0,0.75,8,0.75,1,1,27,0.218304,0.00165582450760968,0.222554,0.00131366601539365
"108",8,0,0.75,8,0.75,1,1,28,0.2173234,0.00173882967538447,0.221834,0.00135098675048887
"109",8,0,0.75,8,0.75,1,1,29,0.216731,0.00163407551844929,0.2213956,0.00118499647256904
"110",8,0,0.75,8,0.75,1,1,30,0.2158128,0.00167649412763758,0.220645,0.00138112331093209
"111",8,0,0.75,8,0.75,1,1,31,0.215069,0.00156282884539573,0.2200458,0.00110860333754132
"112",8,0,0.75,8,0.75,1,1,32,0.214285,0.00152896265487428,0.2193494,0.00115616064627716
"113",8,0,0.75,8,0.75,1,1,33,0.2132764,0.00155955180741125,0.2185072,0.00140154962808884
"114",8,0,0.75,8,0.75,1,1,34,0.2121284,0.00140427413278295,0.2174784,0.00135723094571368
"115",8,0,0.75,8,0.75,1,1,35,0.210878,0.000953118040960014,0.216314,0.000822722310380636
"116",8,0,0.75,8,0.75,1,1,36,0.2098578,0.00125414375571403,0.2155214,0.000980391268831276
"117",8,0,0.75,8,0.75,1,1,37,0.2091674,0.00159113916424521,0.2149236,0.00130023453269418
"118",8,0,0.75,8,0.75,1,1,38,0.2083942,0.00174181048337752,0.2142724,0.00137001220432656
"119",8,0,0.75,8,0.75,1,1,39,0.2078688,0.00209831622021184,0.2137988,0.00164562491473579
"120",8,0,0.75,8,0.75,1,1,40,0.207131,0.00221424415997902,0.213123,0.00172074077071479
"121",8,0,0.75,8,0.75,1,1,41,0.2063244,0.00236504110746406,0.212456,0.00169670433487814
"122",8,0,0.75,8,0.75,1,1,42,0.2057202,0.00230137014841248,0.211991,0.00155815300917189
"123",8,0,0.75,8,0.75,1,1,43,0.2049292,0.00214923041109944,0.2113038,0.00141626090816873
"124",8,0,0.75,8,0.75,1,1,44,0.203882,0.00194152115620579,0.2103442,0.00118724797746669
"125",8,0,0.75,8,0.75,1,1,45,0.2030742,0.0022577368668636,0.2096606,0.00143076826914948
"126",8,0,0.75,8,0.75,1,1,46,0.2022256,0.00206749661184764,0.2089968,0.00142790075285275
"127",8,0,0.75,8,0.75,1,1,47,0.2017324,0.002127211376425,0.208571,0.00154473907181506
"128",8,0,0.75,8,0.75,1,1,48,0.201108,0.00229838143048467,0.208092,0.00150263155830082
"129",8,0,0.75,8,0.75,1,1,49,0.2004988,0.00214867907329114,0.2075468,0.00145265706896154
"130",8,0,0.75,8,0.75,1,1,50,0.1998426,0.00177980353971886,0.2069612,0.0012056708340133
"131",8,0,0.75,8,0.75,1,1,51,0.1990568,0.00159631054622692,0.2063516,0.00117417368391639
"132",8,0,0.75,8,0.75,1,1,52,0.1982214,0.00133458197200678,0.2056772,0.00113937410888468
"133",8,0,0.75,8,0.75,1,1,53,0.1978686,0.00131203118865305,0.2054212,0.00101590696424332
"134",8,0,0.75,8,0.75,1,1,54,0.1970698,0.00123775480609167,0.2047134,0.00113496019313263
"135",8,0,0.75,8,0.75,1,1,55,0.1959726,0.00109712198045894,0.2037822,0.00109489477120041
"136",8,0,0.75,8,0.75,1,1,56,0.1956564,0.00102933116148226,0.2035908,0.00108658094958231
"137",8,0,0.75,8,0.75,1,1,57,0.1951382,0.000894836834289044,0.2032034,0.00105222594531677
"138",8,0,0.75,8,0.75,1,1,58,0.1944618,0.000901882120897908,0.2027716,0.00118615253656401
"139",8,0,0.75,8,0.75,1,1,59,0.193899,0.00106913422917886,0.2023194,0.00139079482311212
"140",8,0,0.75,8,0.75,1,1,60,0.1931514,0.00098674628958326,0.2016576,0.00145229275285526
"141",8,0,0.75,8,0.75,1,1,61,0.1927838,0.00107442364084332,0.2014046,0.00151538676251441
"142",8,0,0.75,8,0.75,1,1,62,0.1923608,0.00119001569737649,0.2010368,0.00162723856886558
"143",8,0,0.75,8,0.75,1,1,63,0.1916508,0.00113402141073627,0.2004996,0.00160562867438201
"144",8,0,0.75,8,0.75,1,1,64,0.1911988,0.00108727943050767,0.2001124,0.00157968004355306
"145",8,0,0.75,8,0.75,1,1,65,0.1905902,0.000863693788326989,0.1996358,0.00142256239230371
"146",8,0,0.75,8,0.75,1,1,66,0.1901124,0.000605640685555707,0.1991942,0.00132721262802712
"147",8,0,0.75,8,0.75,1,1,67,0.1895724,0.000486341690584956,0.1987394,0.00129498565242877
"148",8,0,0.75,8,0.75,1,1,68,0.1890102,0.000453392721606237,0.1982732,0.00125391569094321
"149",8,0,0.75,8,0.75,1,1,69,0.1886448,0.000407652989685857,0.19803,0.00111171057384235
"150",8,0,0.75,8,0.75,1,1,70,0.1881016,0.000359802501376202,0.1976784,0.00111335395988767
"151",8,0,0.75,8,0.75,1,1,71,0.1877094,0.000394944856902148,0.1974752,0.00109255853847565
"152",8,0,0.75,8,0.75,1,1,72,0.1873588,0.000455971665791842,0.19725,0.00105915532382671
"153",8,0,0.75,8,0.75,1,1,73,0.1869714,0.000385419044678589,0.1969566,0.000959100536966433
"154",8,0,0.75,8,0.75,1,1,74,0.1865342,0.000468888643488295,0.196631,0.000933075988328715
"155",8,0,0.75,8,0.75,1,1,75,0.1857642,0.00022610475449154,0.1960088,0.000913924373238009
"156",8,0,0.75,8,0.75,1,1,76,0.1853682,0.000266655883120485,0.1957666,0.000884257564286658
"157",8,0,0.75,8,0.75,1,1,77,0.1850598,0.000295709587257982,0.195547,0.000796466446250534
"158",8,0,0.75,8,0.75,1,1,78,0.1845756,0.000365467153105059,0.1951168,0.000834136535584163
"159",8,0,0.75,8,0.75,1,1,79,0.1841938,0.000502690123239232,0.1949234,0.000813857137339726
"160",8,0,0.75,8,0.75,1,1,80,0.1838762,0.000567941335000736,0.1947074,0.000901836038312016
"161",10,0,0.75,8,0.75,1,1,1,0.3328454,0.0027534271444892,0.3337736,0.00303609977438345
"162",10,0,0.75,8,0.75,1,1,2,0.2655398,0.00197663000078555,0.26737,0.00201807314040016
"163",10,0,0.75,8,0.75,1,1,3,0.2489622,0.000950254997355995,0.251226,0.00176962696633964
"164",10,0,0.75,8,0.75,1,1,4,0.242804,0.00156907004305287,0.245381,0.00187362888534614
"165",10,0,0.75,8,0.75,1,1,5,0.2397336,0.00152666716739581,0.242409,0.00169750687774514
"166",10,0,0.75,8,0.75,1,1,6,0.2360844,0.00233685854086279,0.2391034,0.00283249088965993
"167",10,0,0.75,8,0.75,1,1,7,0.2336202,0.00199919927971078,0.2367476,0.00276668672603086
"168",10,0,0.75,8,0.75,1,1,8,0.2313752,0.0023203781071198,0.2347246,0.0028767062832345
"169",10,0,0.75,8,0.75,1,1,9,0.2289062,0.000959067338617882,0.2324034,0.00167382132857606
"170",10,0,0.75,8,0.75,1,1,10,0.2272848,0.000861192289792566,0.230913,0.0013815107672392
"171",10,0,0.75,8,0.75,1,1,11,0.2253564,0.00148995350262846,0.2291654,0.00193021777009843
"172",10,0,0.75,8,0.75,1,1,12,0.2230074,0.001255649409667,0.2272024,0.00144396878082744
"173",10,0,0.75,8,0.75,1,1,13,0.2212822,0.00155104988958874,0.2256242,0.00181312497087185
"174",10,0,0.75,8,0.75,1,1,14,0.2197926,0.00190940373938943,0.2242402,0.002108950772303
"175",10,0,0.75,8,0.75,1,1,15,0.2186798,0.00182640273762414,0.223389,0.00183100715454693
"176",10,0,0.75,8,0.75,1,1,16,0.2180722,0.00162932567646911,0.2228484,0.00152033359497227
"177",10,0,0.75,8,0.75,1,1,17,0.2167302,0.00129258584240932,0.2216454,0.00150646454986591
"178",10,0,0.75,8,0.75,1,1,18,0.215513,0.00128577556361764,0.2208714,0.00137458220561876
"179",10,0,0.75,8,0.75,1,1,19,0.213902,0.00106250439998838,0.2196234,0.0011765703718879
"180",10,0,0.75,8,0.75,1,1,20,0.2125184,0.000545302338158558,0.2183576,0.00127683728015697
"181",10,0,0.75,8,0.75,1,1,21,0.2110336,0.000849347184612153,0.2170062,0.0018826364917346
"182",10,0,0.75,8,0.75,1,1,22,0.209074,0.000988024088774919,0.215336,0.00197331558550653
"183",10,0,0.75,8,0.75,1,1,23,0.2076686,0.00165416669051125,0.214056,0.00263885588844918
"184",10,0,0.75,8,0.75,1,1,24,0.2060576,0.00188327274710754,0.2127566,0.00280163285246354
"185",10,0,0.75,8,0.75,1,1,25,0.2051608,0.00203132000433137,0.211983,0.00290269178522207
"186",10,0,0.75,8,0.75,1,1,26,0.2037422,0.00204092071379468,0.210807,0.00291956846126388
"187",10,0,0.75,8,0.75,1,1,27,0.2024792,0.0019558056549657,0.2097804,0.00274972759378152
"188",10,0,0.75,8,0.75,1,1,28,0.2018416,0.00196652308402418,0.2092568,0.00277673458580498
"189",10,0,0.75,8,0.75,1,1,29,0.2006776,0.00227595497319244,0.2082136,0.0028332089651133
"190",10,0,0.75,8,0.75,1,1,30,0.1998644,0.00233005687484164,0.207567,0.00298784618077921
"191",10,0,0.75,8,0.75,1,1,31,0.1986846,0.00251913378763474,0.2066176,0.0030208227091315
"192",10,0,0.75,8,0.75,1,1,32,0.1974588,0.00236173397316532,0.205646,0.00285591694557122
"193",10,0,0.75,8,0.75,1,1,33,0.1961618,0.00247160024275821,0.2045654,0.00295097262610004
"194",10,0,0.75,8,0.75,1,1,34,0.19542,0.00275463848807809,0.204113,0.00319742002245611
"195",10,0,0.75,8,0.75,1,1,35,0.194406,0.00302764192070437,0.203425,0.00343603329436858
"196",10,0,0.75,8,0.75,1,1,36,0.1931634,0.0028023914501736,0.2023736,0.00324652383943247
"197",10,0,0.75,8,0.75,1,1,37,0.1921432,0.00266732213277497,0.2014714,0.00327888417605805
"198",10,0,0.75,8,0.75,1,1,38,0.1911536,0.00236756749428539,0.2008304,0.00310496715602679
"199",10,0,0.75,8,0.75,1,1,39,0.1901088,0.00231398698354117,0.2002832,0.00311640308047693
"200",10,0,0.75,8,0.75,1,1,40,0.188878,0.0020878191492584,0.1992572,0.00290065422965223
"201",10,0,0.75,8,0.75,1,1,41,0.1879156,0.00204871048223135,0.1985118,0.00287269541720011
"202",10,0,0.75,8,0.75,1,1,42,0.1871254,0.00208558170302686,0.1979694,0.00290167769402441
"203",10,0,0.75,8,0.75,1,1,43,0.1865886,0.00210824406556728,0.1975036,0.0029108043287045
"204",10,0,0.75,8,0.75,1,1,44,0.1855626,0.00208829400229138,0.1968478,0.00288387422749254
"205",10,0,0.75,8,0.75,1,1,45,0.1847404,0.00192866135959836,0.1962352,0.00295790942390063
"206",10,0,0.75,8,0.75,1,1,46,0.1843034,0.00179327940934933,0.195997,0.00267658954641757
"207",10,0,0.75,8,0.75,1,1,47,0.1836826,0.00179465903168356,0.1955716,0.00282802903804052
"208",10,0,0.75,8,0.75,1,1,48,0.1831142,0.00199632857015014,0.1952588,0.00295805641595903
"209",10,0,0.75,8,0.75,1,1,49,0.1824296,0.00178291206737836,0.1947252,0.00285030485387045
"210",10,0,0.75,8,0.75,1,1,50,0.182012,0.00184063108742536,0.1944514,0.00293843635969843
"211",10,0,0.75,8,0.75,1,1,51,0.1815392,0.0017044001173414,0.1941258,0.00288939906554912
"212",10,0,0.75,8,0.75,1,1,52,0.1807764,0.00182527034709864,0.1934838,0.00283344139872255
"213",10,0,0.75,8,0.75,1,1,53,0.1803104,0.00197934702364199,0.1932976,0.00285959134143292
"214",10,0,0.75,8,0.75,1,1,54,0.1794016,0.00173901047725503,0.1924812,0.00251020456537017
"215",10,0,0.75,8,0.75,1,1,55,0.1787414,0.00199756918278292,0.1918936,0.00278894923582424
"216",10,0,0.75,8,0.75,1,1,56,0.17808,0.0022930122546554,0.1914464,0.00287036169149331
"217",10,0,0.75,8,0.75,1,1,57,0.1774174,0.00234563940962871,0.1909326,0.00286537359518646
"218",10,0,0.75,8,0.75,1,1,58,0.1770186,0.00232327739196133,0.1907598,0.00286338704334498
"219",10,0,0.75,8,0.75,1,1,59,0.1763502,0.00228997627935228,0.1904024,0.00281361806931919
"220",10,0,0.75,8,0.75,1,1,60,0.1758566,0.00235638414525308,0.1900906,0.00281010359951265
"221",10,0,0.75,8,0.75,1,1,61,0.1754318,0.0024426869140358,0.1898458,0.00292330110662558
"222",10,0,0.75,8,0.75,1,1,62,0.1747646,0.00237489811149948,0.189276,0.00289518130693186
"223",10,0,0.75,8,0.75,1,1,63,0.174289,0.00223648822934561,0.1889466,0.00280722108855059
"224",10,0,0.75,8,0.75,1,1,64,0.1738852,0.00232504532429002,0.1887102,0.00272030229202678
"225",10,0,0.75,8,0.75,1,1,65,0.173582,0.00240919447118775,0.1884802,0.00285771939840244
"226",10,0,0.75,8,0.75,1,1,66,0.172979,0.00237596851830954,0.188079,0.00297643142034205
"227",10,0,0.75,8,0.75,1,1,67,0.1723664,0.00236782555100624,0.1876818,0.00298422676082038
"228",10,0,0.75,8,0.75,1,1,68,0.1717864,0.0025049897884021,0.1872148,0.00298780805273816
"229",10,0,0.75,8,0.75,1,1,69,0.1713236,0.00252333831263337,0.1868736,0.00307413224178701
"230",10,0,0.75,8,0.75,1,1,70,0.1707462,0.00236855258755328,0.1865026,0.00314961385569748
"231",10,0,0.75,8,0.75,1,1,71,0.1702648,0.00260342462153331,0.1860746,0.00322773137667837
"232",10,0,0.75,8,0.75,1,1,72,0.1698462,0.00265082759907208,0.1857348,0.00320246826057617
"233",10,0,0.75,8,0.75,1,1,73,0.1694054,0.00278256662813221,0.1854076,0.00338073326957356
"234",10,0,0.75,8,0.75,1,1,74,0.1689164,0.00262101275082772,0.1850902,0.0033008646988317
"235",10,0,0.75,8,0.75,1,1,75,0.1684814,0.00249451867902361,0.1847888,0.00316335324616078
"236",10,0,0.75,8,0.75,1,1,76,0.1681126,0.00228081604694518,0.1845696,0.00295491276351807
"237",10,0,0.75,8,0.75,1,1,77,0.1676528,0.00233781294375834,0.1841804,0.00304442556814938
"238",10,0,0.75,8,0.75,1,1,78,0.1671004,0.00225118018825647,0.1837814,0.00281888272902688
"239",10,0,0.75,8,0.75,1,1,79,0.1661202,0.00191940088569394,0.183088,0.00245054736742656
"240",10,0,0.75,8,0.75,1,1,80,0.1656192,0.00189054536047154,0.182761,0.00255613622485171
"241",6,0.1,0.75,8,0.75,1,1,1,0.3369988,0.00268570433220168,0.3371088,0.00261738743024565
"242",6,0.1,0.75,8,0.75,1,1,2,0.2775076,0.00152641260476475,0.2777476,0.00154803470245624
"243",6,0.1,0.75,8,0.75,1,1,3,0.2628344,0.00143006246017556,0.2632242,0.0017951010445064
"244",6,0.1,0.75,8,0.75,1,1,4,0.2587194,0.0012254779639004,0.2590776,0.00147671372987101
"245",6,0.1,0.75,8,0.75,1,1,5,0.2557442,0.00139744300777805,0.2562912,0.00156893535877027
"246",6,0.1,0.75,8,0.75,1,1,6,0.253833,0.00120942118387704,0.2544322,0.00145304650992497
"247",6,0.1,0.75,8,0.75,1,1,7,0.2521438,0.00165482245573281,0.25277,0.00168591707980922
"248",6,0.1,0.75,8,0.75,1,1,8,0.2503702,0.00124095743682442,0.2511348,0.0014998256432029
"249",6,0.1,0.75,8,0.75,1,1,9,0.248349,0.00054101497206462,0.249201,0.000907055235362321
"250",6,0.1,0.75,8,0.75,1,1,10,0.2472058,0.000334351551518624,0.2481986,0.000753387178021344
"251",6,0.1,0.75,8,0.75,1,1,11,0.2457264,0.000439305633924989,0.2467908,0.000615839069884043
"252",6,0.1,0.75,8,0.75,1,1,12,0.244561,0.000526321954695488,0.2457046,0.000764133391496255
"253",6,0.1,0.75,8,0.75,1,1,13,0.2433202,0.000581171024749117,0.2445104,0.000692301263902822
"254",6,0.1,0.75,8,0.75,1,1,14,0.241901,0.00053067014236592,0.2431496,0.00055375575844006
"255",6,0.1,0.75,8,0.75,1,1,15,0.2408494,0.000680596973254002,0.2422578,0.000675529244371224
"256",6,0.1,0.75,8,0.75,1,1,16,0.240152,0.000612352839464692,0.2416308,0.000775629138184232
"257",6,0.1,0.75,8,0.75,1,1,17,0.239156,0.000623023916072191,0.2406668,0.000845340972623121
"258",6,0.1,0.75,8,0.75,1,1,18,0.2383068,0.000936678685569605,0.2398612,0.00110144239976372
"259",6,0.1,0.75,8,0.75,1,1,19,0.2374382,0.0012831008378153,0.2391138,0.00134885527763206
"260",6,0.1,0.75,8,0.75,1,1,20,0.2366914,0.00121736085036473,0.2384264,0.00144272070755035
"261",6,0.1,0.75,8,0.75,1,1,21,0.2360956,0.00124830807094728,0.2378826,0.00154237772286881
"262",6,0.1,0.75,8,0.75,1,1,22,0.2349752,0.00103843929047674,0.2368872,0.00129715248139998
