"","max_depth","gamma","colsample_bytree","min_child_weight","subsample","max_delta_step","eta","tree_method","iter","train_rmse_mean","train_rmse_std","test_rmse_mean","test_rmse_std","model"
"936",12,0.2,0.5,1,0.75,0,1,"hist",56,0.1110342,0.0015724053421427,0.1608266,0.00238614472318758,12
"937",12,0.2,0.5,1,0.75,0,1,"hist",57,0.1104662,0.00144895899182874,0.1607724,0.00232011642811275,12
"938",12,0.2,0.5,1,0.75,0,1,"hist",58,0.1099036,0.00150136559172003,0.1607318,0.00210003879964062,12
"939",12,0.2,0.5,1,0.75,0,1,"hist",59,0.109332,0.00169002591696119,0.1605798,0.00224938297317321,12
"940",12,0.2,0.5,1,0.75,0,1,"hist",60,0.1084782,0.001631481706916,0.1604876,0.00213032435089064,12
"941",12,0.2,0.5,1,0.75,0,1,"hist",61,0.1077288,0.00136948740775487,0.160543,0.00207683923306583,12
"942",12,0.2,0.5,1,0.75,0,1,"hist",62,0.1071512,0.00147692293637874,0.1605468,0.00213617699641293,12
"943",12,0.2,0.5,1,0.75,0,1,"hist",63,0.1062734,0.00150769766199956,0.16039,0.00197412127287015,12
"944",12,0.2,0.5,1,0.75,0,1,"hist",64,0.1056818,0.00145708165865873,0.1602658,0.00200069561902727,12
"945",12,0.2,0.5,1,0.75,0,1,"hist",65,0.104929,0.0014688251087179,0.1600048,0.00209066452593419,12
"946",12,0.2,0.5,1,0.75,0,1,"hist",66,0.104329,0.00154719139087527,0.1599224,0.00206453206320475,12
"947",12,0.2,0.5,1,0.75,0,1,"hist",67,0.1033408,0.001712647938136,0.1596124,0.00189581735407196,12
"948",12,0.2,0.5,1,0.75,0,1,"hist",68,0.1027838,0.00192098812073361,0.1595302,0.00198117918422253,12
"949",12,0.2,0.5,1,0.75,0,1,"hist",69,0.1022306,0.00192267309753882,0.1594864,0.00200103009472592,12
"950",12,0.2,0.5,1,0.75,0,1,"hist",70,0.1018108,0.00201991310704181,0.1593206,0.00193939625657079,12
"951",12,0.2,0.5,1,0.75,0,1,"hist",71,0.1012404,0.0019002968820689,0.1592658,0.00190649231836781,12
"952",12,0.2,0.5,1,0.75,0,1,"hist",72,0.1006674,0.00186488998066898,0.1591112,0.00184835769265457,12
"953",12,0.2,0.5,1,0.75,0,1,"hist",73,0.1001408,0.00184644343536441,0.15906,0.00189726793047235,12
"954",12,0.2,0.5,1,0.75,0,1,"hist",74,0.0995514,0.00206498092969436,0.1590298,0.0017873942374305,12
"955",12,0.2,0.5,1,0.75,0,1,"hist",75,0.0991226,0.00213453485331088,0.158979,0.00157527572189643,12
"956",12,0.2,0.5,1,0.75,0,1,"hist",76,0.098716,0.00194536227988518,0.1586952,0.00152478961171894,12
"957",12,0.2,0.5,1,0.75,0,1,"hist",77,0.0982962,0.00188769514487938,0.1586022,0.00135311291472606,12
"958",12,0.2,0.5,1,0.75,0,1,"hist",78,0.0979328,0.00174209935422758,0.1586474,0.00145490516529551,12
"959",12,0.2,0.5,1,0.75,0,1,"hist",79,0.0975858,0.00162869339042048,0.158561,0.0014633692630354,12
"960",12,0.2,0.5,1,0.75,0,1,"hist",80,0.0972226,0.0016704812001333,0.158549,0.00148159900107956,12
"961",12,0,0.75,1,0.75,0,1,"hist",1,0.2565792,0.00187012838061773,0.2612948,0.00206616334301033,13
"962",12,0,0.75,1,0.75,0,1,"hist",2,0.2267194,0.00295180376041394,0.2338862,0.00275302171440829,13
"963",12,0,0.75,1,0.75,0,1,"hist",3,0.21488,0.00333053491199087,0.223567,0.0024076316994099,13
"964",12,0,0.75,1,0.75,0,1,"hist",4,0.2076404,0.00272012312956602,0.2172186,0.00180034425596984,13
"965",12,0,0.75,1,0.75,0,1,"hist",5,0.2013468,0.00293262253963984,0.2120662,0.00159420480491034,13
"966",12,0,0.75,1,0.75,0,1,"hist",6,0.196398,0.00188333353392559,0.2080436,0.00183849053301903,13
"967",12,0,0.75,1,0.75,0,1,"hist",7,0.1910276,0.00105127039338031,0.2033,0.00135120464771192,13
"968",12,0,0.75,1,0.75,0,1,"hist",8,0.1861202,0.00165153957264145,0.199422,0.00164698646017745,13
"969",12,0,0.75,1,0.75,0,1,"hist",9,0.182293,0.00174391777328984,0.196622,0.00123196899311721,13
"970",12,0,0.75,1,0.75,0,1,"hist",10,0.1788578,0.00240297560536748,0.194136,0.00255481208702283,13
"971",12,0,0.75,1,0.75,0,1,"hist",11,0.1762056,0.00362572892533405,0.1921136,0.00361380938069561,13
"972",12,0,0.75,1,0.75,0,1,"hist",12,0.1731476,0.00338643355759493,0.1904732,0.00345138907687877,13
"973",12,0,0.75,1,0.75,0,1,"hist",13,0.1712584,0.00333071965797184,0.1890292,0.00315822870609479,13
"974",12,0,0.75,1,0.75,0,1,"hist",14,0.1684678,0.00357176614016126,0.1872864,0.00348395399510364,13
"975",12,0,0.75,1,0.75,0,1,"hist",15,0.1647924,0.0033249927879624,0.1845154,0.00384771540527583,13
"976",12,0,0.75,1,0.75,0,1,"hist",16,0.1619388,0.0033471395788053,0.182709,0.00420887947083303,13
"977",12,0,0.75,1,0.75,0,1,"hist",17,0.1582596,0.00354498240334126,0.1805636,0.00397802345895627,13
"978",12,0,0.75,1,0.75,0,1,"hist",18,0.1551278,0.00263059403177237,0.1784652,0.00352415280032026,13
"979",12,0,0.75,1,0.75,0,1,"hist",19,0.1529732,0.00202426168268798,0.177,0.00304168039083788,13
"980",12,0,0.75,1,0.75,0,1,"hist",20,0.1513048,0.00174552059856109,0.1760582,0.00302120058254988,13
"981",12,0,0.75,1,0.75,0,1,"hist",21,0.1487526,0.00208043097458243,0.1751236,0.00288300604231109,13
"982",12,0,0.75,1,0.75,0,1,"hist",22,0.1459956,0.00113083201228141,0.1731416,0.00197449199542454,13
"983",12,0,0.75,1,0.75,0,1,"hist",23,0.143698,0.00164025290732788,0.1717222,0.00153811396196943,13
"984",12,0,0.75,1,0.75,0,1,"hist",24,0.1421772,0.00191439759715593,0.1708892,0.00151808713847425,13
"985",12,0,0.75,1,0.75,0,1,"hist",25,0.1403068,0.0020147610677189,0.1698096,0.00125686046958229,13
"986",12,0,0.75,1,0.75,0,1,"hist",26,0.1386692,0.00162695831538394,0.1690016,0.0011760769702701,13
"987",12,0,0.75,1,0.75,0,1,"hist",27,0.1369782,0.00187914527378823,0.1685458,0.00147360841474203,13
"988",12,0,0.75,1,0.75,0,1,"hist",28,0.1354872,0.00217534515881939,0.1675192,0.00157813135067909,13
"989",12,0,0.75,1,0.75,0,1,"hist",29,0.1343162,0.00211641266297518,0.1669086,0.0015854892746411,13
"990",12,0,0.75,1,0.75,0,1,"hist",30,0.132636,0.00250392843348177,0.166072,0.0017520651814358,13
"991",12,0,0.75,1,0.75,0,1,"hist",31,0.131376,0.00233505434626246,0.1654576,0.00179356333593199,13
"992",12,0,0.75,1,0.75,0,1,"hist",32,0.1298228,0.00158303043559032,0.1646574,0.00132540991395087,13
"993",12,0,0.75,1,0.75,0,1,"hist",33,0.128612,0.00162196387135935,0.1641192,0.00143088733309173,13
"994",12,0,0.75,1,0.75,0,1,"hist",34,0.1274614,0.00168690967155954,0.1638284,0.00120487918066304,13
"995",12,0,0.75,1,0.75,0,1,"hist",35,0.1258514,0.00178426204353565,0.1632368,0.00113096337694715,13
"996",12,0,0.75,1,0.75,0,1,"hist",36,0.1240878,0.00194750716558369,0.1626778,0.00127377288399332,13
"997",12,0,0.75,1,0.75,0,1,"hist",37,0.1231824,0.00195718058441232,0.1625602,0.00131319372523622,13
"998",12,0,0.75,1,0.75,0,1,"hist",38,0.1220186,0.00195580117598855,0.1624078,0.00149039812130906,13
"999",12,0,0.75,1,0.75,0,1,"hist",39,0.1208462,0.00180276159266801,0.162111,0.00163742407457565,13
"1000",12,0,0.75,1,0.75,0,1,"hist",40,0.120018,0.00184429607167616,0.161839,0.00133155127576847,13
"1001",12,0,0.75,1,0.75,0,1,"hist",41,0.1188988,0.00208108802312633,0.1617608,0.00146637272206106,13
"1002",12,0,0.75,1,0.75,0,1,"hist",42,0.117867,0.00186441079164462,0.1614502,0.00147272854253559,13
"1003",12,0,0.75,1,0.75,0,1,"hist",43,0.1170144,0.00167663956770638,0.1613996,0.00142659939716816,13
"1004",12,0,0.75,1,0.75,0,1,"hist",44,0.1163314,0.00151801931476493,0.1611338,0.00141003296415369,13
"1005",12,0,0.75,1,0.75,0,1,"hist",45,0.1155702,0.00134523966637961,0.1609104,0.00135200748518506,13
"1006",12,0,0.75,1,0.75,0,1,"hist",46,0.114504,0.0014398816618048,0.160508,0.0014586152337054,13
"1007",12,0,0.75,1,0.75,0,1,"hist",47,0.1137378,0.00154863183487865,0.1603086,0.00156104254906783,13
"1008",12,0,0.75,1,0.75,0,1,"hist",48,0.1128842,0.00137420790275707,0.1602286,0.00158742692430233,13
"1009",12,0,0.75,1,0.75,0,1,"hist",49,0.1120558,0.00150391055585122,0.1599452,0.00153611567272589,13
"1010",12,0,0.75,1,0.75,0,1,"hist",50,0.1114192,0.00165722314731648,0.1597106,0.00143880847926195,13
"1011",12,0,0.75,1,0.75,0,1,"hist",51,0.1105554,0.00172479907235556,0.159617,0.00139604254949338,13
"1012",12,0,0.75,1,0.75,0,1,"hist",52,0.1096338,0.00145854947122088,0.1593704,0.00126426051113026,13
"1013",12,0,0.75,1,0.75,0,1,"hist",53,0.1087962,0.0013301229116144,0.1593524,0.00116006941171561,13
"1014",12,0,0.75,1,0.75,0,1,"hist",54,0.1080404,0.00124104884674227,0.1591874,0.00115212023678109,13
"1015",12,0,0.75,1,0.75,0,1,"hist",55,0.107368,0.00142640344923825,0.1590986,0.00121675792169084,13
"1016",12,0,0.75,1,0.75,0,1,"hist",56,0.1066216,0.00149167484392538,0.1590376,0.00101878390250367,13
"1017",12,0,0.75,1,0.75,0,1,"hist",57,0.1057502,0.00146266980552641,0.1588128,0.00110763521070684,13
"1018",12,0,0.75,1,0.75,0,1,"hist",58,0.1050534,0.00169183315962298,0.1586786,0.00108305301809347,13
"1019",12,0,0.75,1,0.75,0,1,"hist",59,0.104642,0.0018344063889988,0.1586604,0.00110875310146115,13
"1020",12,0,0.75,1,0.75,0,1,"hist",60,0.1039328,0.00173971576988917,0.1584936,0.000937783471809531,13
"1021",12,0,0.75,1,0.75,0,1,"hist",61,0.1032242,0.00173222878396555,0.1583302,0.000979555491027724,13
"1022",12,0,0.75,1,0.75,0,1,"hist",62,0.1027512,0.00168372187727064,0.1582466,0.000950634651169414,13
"1023",12,0,0.75,1,0.75,0,1,"hist",63,0.1022096,0.00178176683098603,0.1581624,0.001140552427553,13
"1024",12,0,0.75,1,0.75,0,1,"hist",64,0.101524,0.00179935566245237,0.158082,0.00125566747190529,13
"1025",12,0,0.75,1,0.75,0,1,"hist",65,0.1007236,0.0016456654094927,0.1580774,0.00146204631937526,13
"1026",12,0,0.75,1,0.75,0,1,"hist",66,0.1002824,0.00147199423911936,0.1581394,0.00142286465976112,13
"1027",12,0,0.75,1,0.75,0,1,"hist",67,0.099601,0.0013054548632566,0.1580978,0.00139427104968915,13
"1028",12,0,0.75,1,0.75,0,1,"hist",68,0.0991666,0.0013809578704649,0.1580532,0.00132454617133456,13
"1029",12,0,0.75,1,0.75,0,1,"hist",69,0.0986444,0.00143503736536653,0.1579406,0.00128077673307854,13
"1030",12,0,0.75,1,0.75,0,1,"hist",70,0.0980508,0.00133671020045551,0.157883,0.00125696173370559,13
"1031",12,0,0.75,1,0.75,0,1,"hist",71,0.0975512,0.00131542957242207,0.1578178,0.00115473380482209,13
"1032",12,0,0.75,1,0.75,0,1,"hist",72,0.0969612,0.00136656743704791,0.157692,0.00110946185153101,13
"1033",12,0,0.75,1,0.75,0,1,"hist",73,0.0963526,0.00124815986155677,0.1578044,0.00112081998554465,13
"1034",12,0,0.75,1,0.75,0,1,"hist",74,0.0958682,0.0014081456458764,0.1576462,0.00103571799250373,13
"1035",12,0,0.75,1,0.75,0,1,"hist",75,0.095393,0.00147545477734799,0.1574708,0.00117128295471434,13
"1036",12,0,0.75,1,0.75,0,1,"hist",76,0.0951092,0.00147311566416189,0.157524,0.00108181514132438,13
"1037",12,0,0.75,1,0.75,0,1,"hist",77,0.094589,0.00137174531163819,0.1574588,0.00108617556591913,13
"1038",12,0,0.75,1,0.75,0,1,"hist",78,0.0942438,0.0012566592855666,0.1574398,0.00110101178922086,13
"1039",12,0,0.75,1,0.75,0,1,"hist",79,0.0937542,0.00131863177574327,0.1571704,0.00110647053282187,13
"1040",12,0,0.75,1,0.75,0,1,"hist",80,0.0932034,0.00147498130157637,0.1573558,0.0010734731296138,13
"1041",12,0.1,0.75,1,0.75,0,1,"hist",1,0.2598616,0.00509976868494973,0.2641564,0.00467324292542148,14
"1042",12,0.1,0.75,1,0.75,0,1,"hist",2,0.2279216,0.0018332452754615,0.234578,0.00166603289283113,14
"1043",12,0.1,0.75,1,0.75,0,1,"hist",3,0.2178608,0.000842128588755318,0.2254478,0.000976728498609803,14
"1044",12,0.1,0.75,1,0.75,0,1,"hist",4,0.2117172,0.00175781152573258,0.2201398,0.00148074067952683,14
"1045",12,0.1,0.75,1,0.75,0,1,"hist",5,0.2053462,0.000961011009300803,0.2155036,0.000983502028471516,14
"1046",12,0.1,0.75,1,0.75,0,1,"hist",6,0.1999116,0.00273889682901821,0.2108332,0.00265412881375426,14
"1047",12,0.1,0.75,1,0.75,0,1,"hist",7,0.1935082,0.00187588799239369,0.2055388,0.00201972180262572,14
"1048",12,0.1,0.75,1,0.75,0,1,"hist",8,0.188757,0.00182491172389137,0.2019042,0.00193834985490051,14
"1049",12,0.1,0.75,1,0.75,0,1,"hist",9,0.1856716,0.00300610642526159,0.1995724,0.00235860370558554,14
"1050",12,0.1,0.75,1,0.75,0,1,"hist",10,0.1818928,0.00254265352732119,0.1970346,0.00212276561117708,14
"1051",12,0.1,0.75,1,0.75,0,1,"hist",11,0.1782208,0.002377542882893,0.194063,0.00151431013996389,14
"1052",12,0.1,0.75,1,0.75,0,1,"hist",12,0.1749868,0.00303913753555223,0.1917232,0.00218345353969145,14
"1053",12,0.1,0.75,1,0.75,0,1,"hist",13,0.1704668,0.00224354847507238,0.1882548,0.00179101841419873,14
"1054",12,0.1,0.75,1,0.75,0,1,"hist",14,0.1675706,0.00230248375455821,0.1862168,0.00175246242755575,14
"1055",12,0.1,0.75,1,0.75,0,1,"hist",15,0.1638394,0.00158227590514477,0.1834582,0.00163334079726276,14
"1056",12,0.1,0.75,1,0.75,0,1,"hist",16,0.1617154,0.00111741104343766,0.1820348,0.00126714930453968,14
"1057",12,0.1,0.75,1,0.75,0,1,"hist",17,0.159937,0.00125717922350049,0.180939,0.00105644838964852,14
"1058",12,0.1,0.75,1,0.75,0,1,"hist",18,0.1587528,0.0013671471610624,0.1802534,0.000746869359388674,14
"1059",12,0.1,0.75,1,0.75,0,1,"hist",19,0.1567534,0.00179604928662907,0.1788544,0.00140949432066951,14
"1060",12,0.1,0.75,1,0.75,0,1,"hist",20,0.154808,0.00151647103500173,0.1774432,0.000957540474340025,14
"1061",12,0.1,0.75,1,0.75,0,1,"hist",21,0.1524278,0.000913668955364609,0.1759876,0.000868806675849259,14
"1062",12,0.1,0.75,1,0.75,0,1,"hist",22,0.1499516,0.00163781007445943,0.1743572,0.0014915620536884,14
"1063",12,0.1,0.75,1,0.75,0,1,"hist",23,0.1472662,0.00166339825658342,0.1728954,0.00159556066634851,14
"1064",12,0.1,0.75,1,0.75,0,1,"hist",24,0.1453562,0.0016799587375893,0.1717436,0.00154296799707635,14
"1065",12,0.1,0.75,1,0.75,0,1,"hist",25,0.1436586,0.00113206282511246,0.1709556,0.00147305731049643,14
"1066",12,0.1,0.75,1,0.75,0,1,"hist",26,0.1418786,0.0013360734410969,0.1698852,0.00158405156481621,14
"1067",12,0.1,0.75,1,0.75,0,1,"hist",27,0.1404614,0.00084395322145472,0.1691568,0.00131624775783455,14
"1068",12,0.1,0.75,1,0.75,0,1,"hist",28,0.1387358,0.00125089622271402,0.1682426,0.00131208499724861,14
"1069",12,0.1,0.75,1,0.75,0,1,"hist",29,0.1377964,0.00142704318084487,0.1678392,0.00147934071802434,14
"1070",12,0.1,0.75,1,0.75,0,1,"hist",30,0.1364136,0.00135649719498524,0.1672004,0.00133449654926538,14
"1071",12,0.1,0.75,1,0.75,0,1,"hist",31,0.1342886,0.00111337425872775,0.166263,0.00146302686236443,14
"1072",12,0.1,0.75,1,0.75,0,1,"hist",32,0.1333176,0.0012691728960228,0.1659474,0.00145040650853515,14
"1073",12,0.1,0.75,1,0.75,0,1,"hist",33,0.1323812,0.00120819111071178,0.1654064,0.00134798198800931,14
"1074",12,0.1,0.75,1,0.75,0,1,"hist",34,0.1308312,0.00149708522135614,0.1646908,0.00129917549238091,14
"1075",12,0.1,0.75,1,0.75,0,1,"hist",35,0.1296506,0.00151885504245757,0.164263,0.00105380472574525,14
"1076",12,0.1,0.75,1,0.75,0,1,"hist",36,0.128096,0.00159080646214532,0.163616,0.00115716653943858,14
"1077",12,0.1,0.75,1,0.75,0,1,"hist",37,0.1267448,0.00190945535690211,0.163214,0.0011227551825754,14
"1078",12,0.1,0.75,1,0.75,0,1,"hist",38,0.1259096,0.00194410993516272,0.1631782,0.0011033315730104,14
"1079",12,0.1,0.75,1,0.75,0,1,"hist",39,0.1249024,0.00160634748420177,0.162868,0.00100129176567222,14
"1080",12,0.1,0.75,1,0.75,0,1,"hist",40,0.1234042,0.00198046079486574,0.1621288,0.00123190509374717,14
"1081",12,0.1,0.75,1,0.75,0,1,"hist",41,0.1221944,0.00206005792151633,0.16156,0.00121619883242704,14
"1082",12,0.1,0.75,1,0.75,0,1,"hist",42,0.1211946,0.00239999804999918,0.1614942,0.00113546068183604,14
"1083",12,0.1,0.75,1,0.75,0,1,"hist",43,0.1203428,0.00219307212831677,0.1613402,0.0011986374597852,14
"1084",12,0.1,0.75,1,0.75,0,1,"hist",44,0.1196436,0.00198397052397447,0.1610818,0.00111747848301383,14
"1085",12,0.1,0.75,1,0.75,0,1,"hist",45,0.1188268,0.0018301354485395,0.1610524,0.000951819856905714,14
"1086",12,0.1,0.75,1,0.75,0,1,"hist",46,0.117891,0.00177256435708288,0.1610192,0.000806818046402526,14
"1087",12,0.1,0.75,1,0.75,0,1,"hist",47,0.1168356,0.00149489298613667,0.1608174,0.000589754050432763,14
"1088",12,0.1,0.75,1,0.75,0,1,"hist",48,0.1157188,0.0010551793022991,0.1604262,0.000718812743347663,14
"1089",12,0.1,0.75,1,0.75,0,1,"hist",49,0.1145636,0.00121535008947996,0.159931,0.00069820598679809,14
"1090",12,0.1,0.75,1,0.75,0,1,"hist",50,0.1136388,0.00126641816158865,0.159938,0.000951174221686672,14
"1091",12,0.1,0.75,1,0.75,0,1,"hist",51,0.1124956,0.00127105855097295,0.1595702,0.000977737674432039,14
"1092",12,0.1,0.75,1,0.75,0,1,"hist",52,0.1115938,0.00157261646945511,0.1593564,0.000967811262590337,14
"1093",12,0.1,0.75,1,0.75,0,1,"hist",53,0.1108288,0.00171070621674186,0.1591972,0.00116779285834284,14
"1094",12,0.1,0.75,1,0.75,0,1,"hist",54,0.1098508,0.00187226839956255,0.1590646,0.000984225502613847,14
"1095",12,0.1,0.75,1,0.75,0,1,"hist",55,0.10897,0.00159978598568706,0.1588692,0.000972985385298278,14
"1096",12,0.1,0.75,1,0.75,0,1,"hist",56,0.1083864,0.00169812185664097,0.1588664,0.00098433319562018,14
"1097",12,0.1,0.75,1,0.75,0,1,"hist",57,0.107603,0.00169379963395843,0.1587648,0.00112588674385769,14
"1098",12,0.1,0.75,1,0.75,0,1,"hist",58,0.1070864,0.00161368257101573,0.1588264,0.00105934179564393,14
"1099",12,0.1,0.75,1,0.75,0,1,"hist",59,0.1059968,0.00149980657419503,0.1588478,0.0010870204045912,14
"1100",12,0.1,0.75,1,0.75,0,1,"hist",60,0.1050332,0.00169838622227117,0.1586362,0.00101272689309619,14
"1101",12,0.1,0.75,1,0.75,0,1,"hist",61,0.1044156,0.00171562007449234,0.1585824,0.00108081998500972,14
"1102",12,0.1,0.75,1,0.75,0,1,"hist",62,0.1039588,0.00160859247791343,0.1585216,0.00103553321530236,14
"1103",12,0.1,0.75,1,0.75,0,1,"hist",63,0.1034678,0.00146540416268004,0.1585148,0.00112839574618111,14
"1104",12,0.1,0.75,1,0.75,0,1,"hist",64,0.102895,0.00141626593547955,0.1584394,0.00110065482327438,14
"1105",12,0.1,0.75,1,0.75,0,1,"hist",65,0.1022268,0.00141616967909946,0.1582268,0.00107243506097063,14
"1106",12,0.1,0.75,1,0.75,0,1,"hist",66,0.1017468,0.00139357086651538,0.1582076,0.00115362725349086,14
"1107",12,0.1,0.75,1,0.75,0,1,"hist",67,0.1012132,0.00139172316212666,0.158157,0.00122969166867195,14
"1108",12,0.1,0.75,1,0.75,0,1,"hist",68,0.1006674,0.00144315773219645,0.1580788,0.00123532447559434,14
"1109",12,0.1,0.75,1,0.75,0,1,"hist",69,0.1001732,0.0013741245067311,0.1580776,0.00117399669505326,14
"1110",12,0.1,0.75,1,0.75,0,1,"hist",70,0.0997286,0.00130969471251915,0.1580894,0.000991663773665808,14
"1111",12,0.1,0.75,1,0.75,0,1,"hist",71,0.09915,0.00130537197763701,0.157942,0.000951848307241976,14
"1112",12,0.1,0.75,1,0.75,0,1,"hist",72,0.098785,0.00128252360602062,0.1579222,0.000978758070206085,14
"1113",12,0.1,0.75,1,0.75,0,1,"hist",73,0.0982454,0.00119605528300345,0.1577856,0.00113263844187095,14
"1114",12,0.1,0.75,1,0.75,0,1,"hist",74,0.0975592,0.00134452540325572,0.157733,0.00115095247512656,14
"1115",12,0.1,0.75,1,0.75,0,1,"hist",75,0.0970966,0.00121245974778508,0.1576282,0.00113272157214487,14
"1116",12,0.1,0.75,1,0.75,0,1,"hist",76,0.096562,0.00119363729834533,0.157596,0.00101887683259413,14
"1117",12,0.1,0.75,1,0.75,0,1,"hist",77,0.096202,0.00127494109667909,0.1575758,0.0010670192875501,14
"1118",12,0.1,0.75,1,0.75,0,1,"hist",78,0.0956236,0.00139423478654064,0.157565,0.00105905939398857,14
"1119",12,0.1,0.75,1,0.75,0,1,"hist",79,0.0950012,0.00139924799803343,0.1574726,0.00108463774597988,14
"1120",12,0.1,0.75,1,0.75,0,1,"hist",80,0.0943088,0.00110967443874318,0.157357,0.00122010245471401,14
"1121",12,0.2,0.75,1,0.75,0,1,"hist",1,0.257442,0.00351547362385235,0.2616394,0.00322085992244201,15
"1122",12,0.2,0.75,1,0.75,0,1,"hist",2,0.2273438,0.00197583110614007,0.2337018,0.00124642053898267,15
"1123",12,0.2,0.75,1,0.75,0,1,"hist",3,0.218548,0.00233378036670129,0.2261062,0.00224765258881389,15
"1124",12,0.2,0.75,1,0.75,0,1,"hist",4,0.2106268,0.00264229509328539,0.2191802,0.00158940484458787,15
"1125",12,0.2,0.75,1,0.75,0,1,"hist",5,0.2040442,0.0047045356582766,0.213678,0.00260649412046152,15
"1126",12,0.2,0.75,1,0.75,0,1,"hist",6,0.1980462,0.00485752115384006,0.208872,0.00326571762404489,15
"1127",12,0.2,0.75,1,0.75,0,1,"hist",7,0.194224,0.00485882393177553,0.2057816,0.00326727357899436,15
"1128",12,0.2,0.75,1,0.75,0,1,"hist",8,0.1895606,0.00451986055537078,0.2025842,0.00263187761113695,15
"1129",12,0.2,0.75,1,0.75,0,1,"hist",9,0.1843482,0.00489207270591826,0.1984198,0.00260642363402392,15
"1130",12,0.2,0.75,1,0.75,0,1,"hist",10,0.1803368,0.00443552276062258,0.1952214,0.0026091792272674,15
"1131",12,0.2,0.75,1,0.75,0,1,"hist",11,0.1778752,0.00468626176818967,0.1932636,0.00291356864343322,15
"1132",12,0.2,0.75,1,0.75,0,1,"hist",12,0.1755092,0.0038154703720509,0.1915556,0.00257244510922885,15
"1133",12,0.2,0.75,1,0.75,0,1,"hist",13,0.1729516,0.00289031310414592,0.1904964,0.00250389101999188,15
"1134",12,0.2,0.75,1,0.75,0,1,"hist",14,0.1692104,0.00410710022278549,0.1874066,0.00350075383881677,15
"1135",12,0.2,0.75,1,0.75,0,1,"hist",15,0.166597,0.00517220111751295,0.185791,0.00406838911609897,15
"1136",12,0.2,0.75,1,0.75,0,1,"hist",16,0.1641604,0.00516405734282595,0.1840106,0.00379242326751666,15
"1137",12,0.2,0.75,1,0.75,0,1,"hist",17,0.1607546,0.00519721189100484,0.182099,0.00409119850410623,15
"1138",12,0.2,0.75,1,0.75,0,1,"hist",18,0.1584092,0.00385330037240862,0.1808496,0.0032407455068236,15
"1139",12,0.2,0.75,1,0.75,0,1,"hist",19,0.1560996,0.00393292545568806,0.1799304,0.00288602852376683,15
"1140",12,0.2,0.75,1,0.75,0,1,"hist",20,0.1535128,0.00348220099362431,0.1786576,0.00269883060602155,15
"1141",12,0.2,0.75,1,0.75,0,1,"hist",21,0.151749,0.00280294366693343,0.177436,0.00252846617537125,15
"1142",12,0.2,0.75,1,0.75,0,1,"hist",22,0.149161,0.00247199506472092,0.1757046,0.00283087241676587,15
"1143",12,0.2,0.75,1,0.75,0,1,"hist",23,0.1459242,0.003146000025429,0.1739448,0.00338154050101405,15
"1144",12,0.2,0.75,1,0.75,0,1,"hist",24,0.1440124,0.0030941357177728,0.1726846,0.00264869768754386,15
"1145",12,0.2,0.75,1,0.75,0,1,"hist",25,0.1420116,0.00318118572862442,0.1715576,0.00296736830204794,15
"1146",12,0.2,0.75,1,0.75,0,1,"hist",26,0.140424,0.00289372756146853,0.1709042,0.00268280423437824,15
"1147",12,0.2,0.75,1,0.75,0,1,"hist",27,0.1385438,0.00245617828343191,0.1697278,0.00184119639365215,15
"1148",12,0.2,0.75,1,0.75,0,1,"hist",28,0.1365738,0.00200832411726772,0.168402,0.00120280438974904,15
"1149",12,0.2,0.75,1,0.75,0,1,"hist",29,0.1347614,0.00242408701163959,0.1675256,0.00138629904421687,15
"1150",12,0.2,0.75,1,0.75,0,1,"hist",30,0.1335746,0.00282830412791763,0.1669194,0.00177431153972557,15
"1151",12,0.2,0.75,1,0.75,0,1,"hist",31,0.1319136,0.00262731761308097,0.16604,0.00161126397589039,15
"1152",12,0.2,0.75,1,0.75,0,1,"hist",32,0.1300276,0.00223159625380583,0.1651412,0.00136103451829994,15
"1153",12,0.2,0.75,1,0.75,0,1,"hist",33,0.1290014,0.00197179041482692,0.1649344,0.00150602610867096,15
"1154",12,0.2,0.75,1,0.75,0,1,"hist",34,0.1278296,0.00199153615081317,0.1646794,0.00149961283003348,15
"1155",12,0.2,0.75,1,0.75,0,1,"hist",35,0.1269868,0.00194810732763836,0.1645464,0.00138916213596413,15
"1156",12,0.2,0.75,1,0.75,0,1,"hist",36,0.1255772,0.0020993275494781,0.1640396,0.00144866125785095,15
"1157",12,0.2,0.75,1,0.75,0,1,"hist",37,0.1246922,0.002125873599253,0.1637856,0.00158305181216498,15
"1158",12,0.2,0.75,1,0.75,0,1,"hist",38,0.1235534,0.00204382774225218,0.1633528,0.00149227214676251,15
"1159",12,0.2,0.75,1,0.75,0,1,"hist",39,0.12271,0.00205700432668501,0.1631022,0.0013474653836005,15
"1160",12,0.2,0.75,1,0.75,0,1,"hist",40,0.1218804,0.00173659743176133,0.1628776,0.00176809045017346,15
"1161",12,0.2,0.75,1,0.75,0,1,"hist",41,0.1209792,0.00173840138057922,0.162782,0.00204939151945047,15
"1162",12,0.2,0.75,1,0.75,0,1,"hist",42,0.1195336,0.00175428408189745,0.1624586,0.00187548752061933,15
"1163",12,0.2,0.75,1,0.75,0,1,"hist",43,0.1183962,0.00166591709277551,0.1624276,0.00197236027134961,15
"1164",12,0.2,0.75,1,0.75,0,1,"hist",44,0.1176102,0.00215023137359693,0.1621098,0.0022900334844716,15
